#timestamp, tx, ty, tz, qx, qy, qz, qw
1730565871.0000000000000000, -0.3152785864860492, -0.1326527776032994, 0.3715575816716286, 0.2466963303871105, -0.9686036504272978, 0.0177475621928536, 0.0251577619962039
1730565871.0050001144409180, -0.3152812747782163, -0.1326508489180486, 0.3715614431016162, 0.2466918232421527, -0.9686046153031748, 0.0177483088205763, 0.0251642820851450
1730565871.0099999904632568, -0.3152838173447853, -0.1326486704798571, 0.3715639961987980, 0.2466870317733266, -0.9686057150051041, 0.0177486779179474, 0.0251686639788869
1730565871.0150001049041748, -0.3152862747870258, -0.1326466273162629, 0.3715666575223784, 0.2466823641306561, -0.9686067750668790, 0.0177495921713836, 0.0251729716005177
1730565871.0199999809265137, -0.3152882903450802, -0.1326452862578499, 0.3715698791559522, 0.2466783398983068, -0.9686076294689776, 0.0177533327654366, 0.0251768928826191
1730565871.0250000953674316, -0.3152901726157385, -0.1326439895431552, 0.3715727503730395, 0.2466744379169435, -0.9686084688352316, 0.0177570826400777, 0.0251801865589131
1730565871.0299999713897705, -0.3152913633502297, -0.1326429234034879, 0.3715738039365873, 0.2466711710778305, -0.9686092301691364, 0.0177608796781723, 0.0251802252432799
1730565871.0350000858306885, -0.3152924955825896, -0.1326418610979303, 0.3715746551340352, 0.2466681269446729, -0.9686099483887119, 0.0177639265951328, 0.0251802689411060
1730565871.0399999618530273, -0.3152933241497449, -0.1326408190830014, 0.3715744568712721, 0.2466662384427451, -0.9686104429693025, 0.0177630835310058, 0.0251803384963115
1730565871.0450000762939453, -0.3152939265029281, -0.1326399070827362, 0.3715738333809155, 0.2466647368713595, -0.9686108604469414, 0.0177619322809217, 0.0251798008345315
1730565871.0499999523162842, -0.3152933558642666, -0.1326396694257261, 0.3715710054365829, 0.2466652418178679, -0.9686108780640984, 0.0177591835397022, 0.0251761151656152
1730565871.0550000667572021, -0.3152928280842314, -0.1326394907872145, 0.3715685177499832, 0.2466658267537178, -0.9686108594328833, 0.0177564634468076, 0.0251730194148115
1730565871.0599999427795410, -0.3152925227161527, -0.1326396183167241, 0.3715677948763157, 0.2466668263120375, -0.9686106529532249, 0.0177538927082400, 0.0251729830647638
1730565871.0650000572204590, -0.3152920637950549, -0.1326399179245895, 0.3715670434888765, 0.2466680975033701, -0.9686103768553415, 0.0177516387087953, 0.0251727401244637
1730565871.0699999332427979, -0.3152908088952913, -0.1326411096065026, 0.3715661444825343, 0.2466707766181776, -0.9686097399312653, 0.0177510275338482, 0.0251714261487987
1730565871.0750000476837158, -0.3152896495235039, -0.1326422920029929, 0.3715655666323080, 0.2466733896508029, -0.9686091046473366, 0.0177504775374476, 0.0251706531433081
1730565871.0799999237060547, -0.3152889858144502, -0.1326434259371370, 0.3715666540222157, 0.2466756592788666, -0.9686084781016966, 0.0177502449275504, 0.0251726850745775
1730565871.0850000381469727, -0.3152883597280826, -0.1326445015710057, 0.3715676983616596, 0.2466778062141142, -0.9686078845907562, 0.0177500425544171, 0.0251746264982973
1730565871.0899999141693115, -0.3152879289172155, -0.1326452746475639, 0.3715685191852849, 0.2466793164432969, -0.9686074625624660, 0.0177499969601633, 0.0251760980948828
