#timestamp, tx, ty, tz, qx, qy, qz, qw
1731945633.0000000000000000, -1.4075209366750840, 13.0686792390614492, -1.0948289961194209, 0.5988175029137874, -0.8006281370389683, 0.0125436183948537, -0.0159637722099623
1731945633.0050001144409180, -1.4083955241903516, 13.0681236501575135, -1.0957764833015611, 0.5988805784481537, -0.8005716530862752, 0.0126240594955697, -0.0163619728078852
1731945633.0099999904632568, -1.4092860272510128, 13.0682407263848486, -1.0959623850506406, 0.5989265162108151, -0.8005281122031181, 0.0127318682804691, -0.0167233155258508
1731945633.0150001049041748, -1.4090677767823070, 13.0689808373668441, -1.0967029927238761, 0.5989553093947230, -0.8004975620122399, 0.0128670825030315, -0.0170478370531877
1731945633.0199999809265137, -1.4099185916984454, 13.0690845348164064, -1.0968505712914847, 0.5990427284209893, -0.8004213552243505, 0.0130545098703866, -0.0174081417387068
1731945633.0250000953674316, -1.4107137389519644, 13.0685022836626032, -1.0977213715796601, 0.5991887389916836, -0.8002993995923635, 0.0132940707570857, -0.0178043185874800
1731945633.0299999713897705, -1.4105597858533225, 13.0685012570704213, -1.0977573606551154, 0.5992871739050946, -0.8002135999127312, 0.0135280050809000, -0.0181678503429458
1731945633.0350000858306885, -1.4114387974970335, 13.0685986859365570, -1.0978742442516061, 0.5993380569469109, -0.8001640153899408, 0.0137564132656068, -0.0184987314217467
1731945633.0399999618530273, -1.4122990971773237, 13.0680135802670989, -1.0987171228516137, 0.5994070844964381, -0.8000998407103981, 0.0140125506922860, -0.0188425150596117
1731945633.0450000762939453, -1.4131406807986910, 13.0681039603292000, -1.0988177105369965, 0.5994942367641940, -0.8000210379870741, 0.0142964114285304, -0.0191992574040639
1731945633.0499999523162842, -1.4139656512790877, 13.0675227239464267, -1.0996829387878910, 0.5996043572193065, -0.7999250577044157, 0.0145329247450067, -0.0195783287990995
1731945633.0550000667572021, -1.4146402450080005, 13.0683554540865519, -1.1005174381068783, 0.5997374889729037, -0.7998118615395126, 0.0147220763269830, -0.0199797630065651
1731945633.0599999427795410, -1.4154649464529183, 13.0677886127375942, -1.1014337834234023, 0.5998371787935782, -0.7997219558244785, 0.0149160392901289, -0.0204368314845367
1731945633.0650000572204590, -1.4163059575646764, 13.0679077271586817, -1.1016365792006286, 0.5999034677933672, -0.7996552298562472, 0.0151148659076231, -0.0209495470509440
1731945633.0699999332427979, -1.4171155493448444, 13.0673560911706286, -1.1026102527064849, 0.5999944111779378, -0.7995675368143295, 0.0153052199701563, -0.0215455533595852
1731945633.0750000476837158, -1.4177598436733279, 13.0675403395764942, -1.1042935236195557, 0.6001100450065739, -0.7994586537791846, 0.0154870338464596, -0.0222249086031921
1731945633.0799999237060547, -1.4185353119163193, 13.0670044947893231, -1.1053301362582357, 0.6002230265854794, -0.7993504178868823, 0.0156461887459795, -0.0229439438274832
1731945633.0850000381469727, -1.4193081338124374, 13.0664761573974104, -1.1063929863968132, 0.6003333912032384, -0.7992427087229549, 0.0157826870212851, -0.0237027160891287
1731945633.0899999141693115, -1.4200555854284678, 13.0659554499987731, -1.1074874448093004, 0.6004580399849813, -0.7991208397736494, 0.0159224287256375, -0.0245459145343773
1731945633.0950000286102295, -1.4207773967892530, 13.0654424868359467, -1.1086134524778484, 0.6005970217910028, -0.7989844908632504, 0.0160653385449744, -0.0254736270131628
1731945633.0999999046325684, -1.4215124041792480, 13.0649406857414903, -1.1097738983361669, 0.6007188680634977, -0.7988600975732532, 0.0161559991148562, -0.0264266863296033
1731945633.1050000190734863, -1.4222605158529651, 13.0644501175146210, -1.1109687371980057, 0.6008235867127982, -0.7987475962431945, 0.0161944592433478, -0.0274050111312402
1731945633.1099998950958252, -1.4240137897302785, 13.0640753453747944, -1.1123105263072910, 0.6009266048760561, -0.7986380764363472, 0.0161040707100730, -0.0283742369897903
1731945633.1150000095367432, -1.4247902929334593, 13.0636202954599163, -1.1136176768487198, 0.6010277907906265, -0.7985316332696195, 0.0158848567478041, -0.0293342238894186
1731945633.1199998855590820, -1.4256406570416456, 13.0631511848977659, -1.1148578484056932, 0.6010771185824142, -0.7984709297520595, 0.0156424202590032, -0.0300962879103910
1731945633.1250000000000000, -1.4255743906285872, 13.0625695515878153, -1.1159404072294128, 0.6010745103269547, -0.7984565863239171, 0.0153769758234656, -0.0306604208336019
1731945633.1300001144409180, -1.4265503361750465, 13.0627546534398498, -1.1163320646255623, 0.6010758702246370, -0.7984510945461754, 0.0149926317112924, -0.0309656074715083
1731945633.1349999904632568, -1.4275779176130892, 13.0622502232210973, -1.1174103492554885, 0.6010810054992408, -0.7984547251951942, 0.0144894215900455, -0.0310118252199833
1731945633.1400001049041748, -1.4276131214182917, 13.0623009735236657, -1.1175759346920380, 0.6011206195868888, -0.7984380967488223, 0.0140251871796392, -0.0308852795384752
1731945633.1449999809265137, -1.4276468233149648, 13.0616468769952618, -1.1183878423639158, 0.6011948400900329, -0.7984010929553458, 0.0136000127528344, -0.0305859227415469
1731945633.1500000953674316, -1.4276907053954062, 13.0616406352781240, -1.1183576419786472, 0.6012550460737902, -0.7983750076424649, 0.0133320898606894, -0.0301988761818228
1731945633.1549999713897705, -1.4288691951655168, 13.0609738665479522, -1.1176373410845670, 0.6013014008181922, -0.7983597494125201, 0.0132214440668480, -0.0297242209123342
1731945633.1600000858306885, -1.4289105348952458, 13.0616013722900348, -1.1167191495670843, 0.6013370282309420, -0.7983483952996151, 0.0132472162919197, -0.0292938468184664
1731945633.1649999618530273, -1.4288058309806209, 13.0622633988855927, -1.1171621578444064, 0.6013618660215547, -0.7983410503818188, 0.0134093830100509, -0.0289078158569258
1731945633.1700000762939453, -1.4288252410184699, 13.0621904002933906, -1.1169079489708360, 0.6013969605351190, -0.7983255843946802, 0.0136110622440608, -0.0285078260237631
1731945633.1749999523162842, -1.4288350760550397, 13.0627889913277340, -1.1158953009555268, 0.6014422662907526, -0.7983019770954679, 0.0138522519661575, -0.0280939281692100
1731945633.1800000667572021, -1.4288535168864402, 13.0627040393383655, -1.1155983314514972, 0.6014901084897432, -0.7982784222076723, 0.0140820964729993, -0.0276207274623873
1731945633.1849999427795410, -1.4288804467248577, 13.0632935951374893, -1.1145487612990250, 0.6015405032531840, -0.7982548101971294, 0.0143005879120466, -0.0270882655114891
1731945633.1900000572204590, -1.4287654276617769, 13.0646138261105484, -1.1141835126810498, 0.6016092718809698, -0.7982181445324988, 0.0144804255218934, -0.0265404408902563
1731945633.1949999332427979, -1.4277847439232871, 13.0644324549090491, -1.1138001640912032, 0.6016964491792629, -0.7981683847362557, 0.0146216333992177, -0.0259773071992098
1731945633.2000000476837158, -1.4277757387268633, 13.0650305615211106, -1.1127847080282307, 0.6017932044744286, -0.7981086854986005, 0.0147871728711741, -0.0254716449914919
1731945633.2049999237060547, -1.4276138187127583, 13.0663585411158021, -1.1124534724947037, 0.6018994916353706, -0.7980391682108194, 0.0149770270807245, -0.0250235215405289
1731945633.2100000381469727, -1.4275816012198037, 13.0669603862500985, -1.1114542622466452, 0.6019997142675519, -0.7979722824488625, 0.0151895890008384, -0.0246141595656649
1731945633.2149999141693115, -1.4264207685866896, 13.0675140527960600, -1.1117762916597316, 0.6020938337503530, -0.7979081009789503, 0.0154248194588889, -0.0242436114601030
1731945633.2200000286102295, -1.4263750186661288, 13.0681180715490264, -1.1107859363293759, 0.6021947676712383, -0.7978377160811126, 0.0156691151570298, -0.0238939201064410
1731945633.2249999046325684, -1.4261859830847454, 13.0694503938803699, -1.1104723899783921, 0.6023024985941108, -0.7977611549907401, 0.0159224679991263, -0.0235651180338360
1731945633.2300000190734863, -1.4250018283576926, 13.0700079754755087, -1.1108108449313352, 0.6024215684339242, -0.7976767489514454, 0.0161462753987429, -0.0232240362256756
1731945633.2349998950958252, -1.4248045524762285, 13.0713450785831800, -1.1105145511272718, 0.6025520202844983, -0.7975844672547886, 0.0163405759820156, -0.0228706366667046
1731945633.2400000095367432, -1.4247446641789909, 13.0719562448376951, -1.1095496058396090, 0.6026720706060811, -0.7974990376637345, 0.0165438871540732, -0.0225379687334465
1731945633.2449998855590820, -1.4235637964942929, 13.0725194098224105, -1.1099051686734793, 0.6027817226239158, -0.7974204846485869, 0.0167562070120532, -0.0222259996384111
1731945633.2500000000000000, -1.4233815724553960, 13.0738605351275918, -1.1096179904833181, 0.6028858766816421, -0.7973465634291336, 0.0169551940564086, -0.0218997461188042
1731945633.2550001144409180, -1.4222159176655669, 13.0744253145053388, -1.1099747740882360, 0.6029845585495963, -0.7972772512005569, 0.0171408647191172, -0.0215591656961426
1731945633.2599999904632568, -1.4220570189212307, 13.0757677835585184, -1.1096861311849942, 0.6030767829603941, -0.7972146669796798, 0.0172905022968071, -0.0211709030734167
1731945633.2650001049041748, -1.4209227438168168, 13.0770126361797487, -1.1093046107298172, 0.6031625965887732, -0.7971587310871675, 0.0174041237610399, -0.0207348982128276
1731945633.2699999809265137, -1.4207996045666635, 13.0776761117478841, -1.1097410805227366, 0.6032404493347047, -0.7971111364166180, 0.0174764657086305, -0.0202328849501685
1731945633.2750000953674316, -1.4198391147467044, 13.0781923662652915, -1.1086727513078218, 0.6033103889533423, -0.7970717388345960, 0.0175075329655726, -0.0196647914207089
1731945633.2799999713897705, -1.4187632585709995, 13.0787562108076116, -1.1090031776933158, 0.6033665742046750, -0.7970437204455764, 0.0175211312044099, -0.0190550463685147
1731945633.2850000858306885, -1.4177056420079197, 13.0799981081390744, -1.1085911248275953, 0.6034090307308284, -0.7970269733822851, 0.0175172352646699, -0.0184035812340631
1731945633.2899999618530273, -1.4176566206262706, 13.0806587022799370, -1.1089975189861998, 0.6034421225485155, -0.7970186000865520, 0.0174829735614895, -0.0177003244508033
1731945633.2950000762939453, -1.4166340295462918, 13.0812207100558773, -1.1093066069527078, 0.6034658800259656, -0.7970184402290351, 0.0174183181477002, -0.0169451990920304
1731945633.2999999523162842, -1.4157625586731750, 13.0817329927325510, -1.1081992453693770, 0.6034793653255528, -0.7970269121294036, 0.0173294526329557, -0.0161383716396036
1731945633.3050000667572021, -1.4147747019287089, 13.0822926650341813, -1.1084894458198864, 0.6034826046286347, -0.7970438336020034, 0.0172163336575632, -0.0152797605692141
1731945633.3099999427795410, -1.4147906068662892, 13.0836268891822005, -1.1081222579317735, 0.6034839934145297, -0.7970629368270777, 0.0170772490761921, -0.0143566010265439
1731945633.3150000572204590, -1.4139617208730650, 13.0834538495185377, -1.1077114066375786, 0.6034835658456501, -0.7970839601069625, 0.0169121713078607, -0.0133687978545138
1731945633.3199999332427979, -1.4130062071609306, 13.0840049034414623, -1.1079570268808372, 0.6034805318063119, -0.7971063548850220, 0.0167461390507906, -0.0123399173245179
1731945633.3250000476837158, -1.4121913030026361, 13.0838249937895004, -1.1075132318877432, 0.6034749159434506, -0.7971299447415184, 0.0165791223537450, -0.0112698591565666
1731945633.3299999237060547, -1.4112486988998882, 13.0850481008276294, -1.1069912047538457, 0.6034625981843119, -0.7971571434109160, 0.0164267777168864, -0.0101755724865101
1731945633.3350000381469727, -1.4104456874569364, 13.0848611828722614, -1.1065133514902756, 0.6034435917775323, -0.7971878508686181, 0.0162890617634643, -0.0090569551710894
1731945633.3399999141693115, -1.4095178153996075, 13.0853993428077757, -1.1066942132328026, 0.6034171444830481, -0.7972228869523231, 0.0161528391610487, -0.0079059503138666
1731945633.3450000286102295, -1.4097233672213114, 13.0853056791454279, -1.1062786817653145, 0.6033832735962178, -0.7972620996907855, 0.0160180584048185, -0.0067224508842930
