#timestamp, tx, ty, tz, qx, qy, qz, qw
1731941207.0000000000000000, 0.3553655759075305, 0.0966981421989359, 0.3054550630146299, -0.9969317396455961, -0.0772023742379667, -0.0011952765020115, 0.0128635614551365
1731941207.0050001144409180, 0.3552922241659095, 0.0959098031609606, 0.3062608375473199, -0.9969407637754222, -0.0770628804208025, -0.0013864679546344, 0.0129808971468824
1731941207.0099999904632568, 0.3553586605960958, 0.0958393799216142, 0.3064027891535125, -0.9969508232667582, -0.0769116193218790, -0.0015982467833482, 0.0130806883702340
1731941207.0150001049041748, 0.3554256076391029, 0.0950893833823808, 0.3058120249975267, -0.9969608316672723, -0.0767606994747235, -0.0018137232814259, 0.0131759457083852
1731941207.0199999809265137, 0.3545066281595545, 0.0951120803330198, 0.3058772538535843, -0.9969709638432109, -0.0766132700550032, -0.0020622699461634, 0.0132306896149596
1731941207.0250000953674316, 0.3545780292996023, 0.0950397681854307, 0.3060356376237954, -0.9969805936139010, -0.0764709385340776, -0.0023143658283214, 0.0132866560053190
1731941207.0299999713897705, 0.3546443097731529, 0.0949963398127758, 0.3062153241722914, -0.9969863504367135, -0.0763749296263040, -0.0025982919696500, 0.0133542519932954
1731941207.0350000858306885, 0.3547080852776058, 0.0949558596333365, 0.3063904574748467, -0.9969918846465995, -0.0762760756688351, -0.0028660281087527, 0.0134509520950640
1731941207.0399999618530273, 0.3546163685874128, 0.0942149867911717, 0.3071970492341892, -0.9969961081224249, -0.0761517503529154, -0.0029872288130544, 0.0138111466194504
1731941207.0450000762939453, 0.3546556379516321, 0.0942057216257306, 0.3073267483606793, -0.9969997442821567, -0.0760309979877550, -0.0030978209956756, 0.0141845250670925
1731941207.0499999523162842, 0.3546704350208435, 0.0942345961074026, 0.3074200241767772, -0.9969992343361557, -0.0759435607007164, -0.0031117548432178, 0.0146771694482238
1731941207.0550000667572021, 0.3545497289363001, 0.0935376979212469, 0.3081821492900523, -0.9969980974304998, -0.0758655738115964, -0.0031252682467817, 0.0151473142367323
1731941207.0599999427795410, 0.3545459596350728, 0.0935854347981270, 0.3082339937625584, -0.9969933666245375, -0.0758736767459161, -0.0031342589473938, 0.0154139062076293
1731941207.0650000572204590, 0.3545451204279791, 0.0936248293657858, 0.3082850971604808, -0.9969895176632108, -0.0758736840016485, -0.0031486909921200, 0.0156579529547322
1731941207.0699999332427979, 0.3544370499876912, 0.0928615708146934, 0.3090021943498418, -0.9969942342422859, -0.0758007092232090, -0.0032123513678916, 0.0156980943934554
1731941207.0750000476837158, 0.3544632784693529, 0.0928263720298512, 0.3090493800826066, -0.9969987895575453, -0.0757316516961315, -0.0032842341612254, 0.0157271853215937
