#timestamp, tx, ty, tz, qx, qy, qz, qw
1731665938.0000000000000000, 1.0237894547946149, -3.2283410469706602, -0.0524305805217375, -0.5532252200037526, -0.8276011827061017, 0.0834728676036467, 0.0452815493251426
1731665938.0050001144409180, 1.0237959510994183, -3.2283358817409957, -0.0524296070666386, -0.5532324712753697, -0.8275988380743055, 0.0834509231159415, 0.0452762562023872
1731665938.0099999904632568, 1.0238023496380955, -3.2283309927904060, -0.0524292947983834, -0.5532393091632604, -0.8275969124366155, 0.0834283270542454, 0.0452695434797995
1731665938.0150001049041748, 1.0238090652348268, -3.2283257493285484, -0.0524286000786275, -0.5532464155135186, -0.8275950020085737, 0.0834037937101713, 0.0452628276472333
1731665938.0199999809265137, 1.0238159958776285, -3.2283202652979335, -0.0524276451469456, -0.5532537035736367, -0.8275931019103755, 0.0833779446284918, 0.0452561101062101
1731665938.0250000953674316, 1.0239706380003240, -3.2275876619250181, -0.0530973808080184, -0.5532606961592282, -0.8275913928567016, 0.0833526522890801, 0.0452484686070869
1731665938.0299999713897705, 1.0239773031669441, -3.2275827030114486, -0.0530974879883431, -0.5532674870464410, -0.8275898137294592, 0.0833277406796117, 0.0452401991793444
1731665938.0350000858306885, 1.0239837378371113, -3.2275774216632991, -0.0530959797553448, -0.5532741431905965, -0.8275882232578095, 0.0833024105347767, 0.0452345399091120
1731665938.0399999618530273, 1.0239900150577141, -3.2275719216183489, -0.0530933727569901, -0.5532807068407088, -0.8275866251484666, 0.0832767977004536, 0.0452306563955787
1731665938.0450000762939453, 1.0239954128745301, -3.2275672459322249, -0.0530913057694142, -0.5532858127137039, -0.8275859724747456, 0.0832519227130106, 0.0452259325758191
1731665938.0499999523162842, 1.0240002120420115, -3.2275631313491333, -0.0530896061787866, -0.5532899264579909, -0.8275859628307854, 0.0832275515698535, 0.0452206376032034
1731665938.0550000667572021, 1.0240045884262257, -3.2275590961939127, -0.0530871325373830, -0.5532933942992029, -0.8275863783013210, 0.0832026599923340, 0.0452164090255959
1731665938.0599999427795410, 1.0240086767379850, -3.2275551155182605, -0.0530841324874584, -0.5532964222398333, -0.8275870828245403, 0.0831774163848554, 0.0452129061453507
1731665938.0650000572204590, 1.0240119181033807, -3.2275521494221997, -0.0530823731595804, -0.5532980865247343, -0.8275886117859207, 0.0831539387644873, 0.0452077378141420
1731665938.0699999332427979, 1.0240145831327814, -3.2275498736111965, -0.0530814578485327, -0.5532988230664668, -0.8275907013021191, 0.0831316641861533, 0.0452014371582388
1731665938.0750000476837158, 1.0240174123938703, -3.2268698004222975, -0.0523444766424871, -0.5532998662673465, -0.8275925862439522, 0.0831089343963299, 0.0451959534260494
1731665938.0799999237060547, 1.0240203530279077, -3.2268670358323210, -0.0523426394524225, -0.5533011177380011, -0.8275943318160104, 0.0830858967815978, 0.0451910257892852
1731665938.0850000381469727, 1.0240231534860309, -3.2275421603298704, -0.0530772257566773, -0.5533017933326123, -0.8275966568253872, 0.0830619727694922, 0.0451841541471980
1731665938.0899999141693115, 1.0240258583403692, -3.2275400390900120, -0.0530769112772703, -0.5533020769456028, -0.8275993755961840, 0.0830374477142181, 0.0451759608375662
1731665938.0950000286102295, 1.0240286191775678, -3.2268600766602527, -0.0523401234949269, -0.5533020212386066, -0.8276026587506821, 0.0830093688465917, 0.0451680994260885
1731665938.0999999046325684, 1.0240314177514835, -3.2268573929616622, -0.0523382023808888, -0.5533017341667943, -0.8276063254981558, 0.0829788734641317, 0.0451604641482180
1731665938.1050000190734863, 1.0240335774668961, -3.2268554494189017, -0.0523371357456479, -0.5533004742648798, -0.8276105415932433, 0.0829499343162603, 0.0451517997307469
1731665938.1099998950958252, 1.0240353028487850, -3.2268540090708449, -0.0523366500754265, -0.5532985524555049, -0.8276151314822167, 0.0829220511723966, 0.0451424348222215
1731665938.1150000095367432, 1.0240370858467143, -3.2268520146529265, -0.0523344970973573, -0.5532969465219276, -0.8276194314083262, 0.0828934942127436, 0.0451357324308781
1731665938.1199998855590820, 1.0241867769379664, -3.2261222125245332, -0.0530012676535710, -0.5532955548651688, -0.8276235344164269, 0.0828644766732278, 0.0451308403664158
1731665938.1250000000000000, 1.0241881217085811, -3.2261199039201038, -0.0529970185651044, -0.5532935408055347, -0.8276279767523297, 0.0828353723858999, 0.0451274958468644
1731665938.1300001144409180, 1.0241891417364293, -3.2261176378972403, -0.0529921148363619, -0.5532911028815808, -0.8276326501469330, 0.0828062067349265, 0.0451252037006048
1731665938.1349999904632568, 1.0241901675366298, -3.2261146688170532, -0.0529849300225341, -0.5532887913012784, -0.8276372579371656, 0.0827750788827454, 0.0451261455320023
1731665938.1400001049041748, 1.0241911969344992, -3.2261112218078742, -0.0529761930149284, -0.5532865647863663, -0.8276418213832379, 0.0827426140270387, 0.0451292870352640
1731665938.1449999809265137, 1.0241919911135009, -3.2261085738562625, -0.0529694888798658, -0.5532835628362640, -0.8276470753161264, 0.0827103348368822, 0.0451289078866659
1731665938.1500000953674316, 1.0241926252077087, -3.2261064691533776, -0.0529641666180643, -0.5532800328877363, -0.8276527991065472, 0.0826781792430304, 0.0451261345109485
1731665938.1549999713897705, 1.0241933548770501, -3.2261042033476257, -0.0529585514366266, -0.5532765620372466, -0.8276585629561783, 0.0826451128874925, 0.0451235457535458
1731665938.1600000858306885, 1.0241941492999223, -3.2261018280231553, -0.0529527363793324, -0.5532731305408989, -0.8276643543666565, 0.0826114244125922, 0.0451210825315805
1731665938.1649999618530273, 1.0241952260217511, -3.2260995776864272, -0.0529480189770645, -0.5532702239554294, -0.8276697079936439, 0.0825792862721489, 0.0451173495764969
1731665938.1700000762939453, 1.0241964947232400, -3.2260974122085542, -0.0529440476067660, -0.5532676738687404, -0.8276747641913420, 0.0825481998837229, 0.0451127528381585
1731665938.1749999523162842, 1.0241982482742999, -3.2260947753484994, -0.0529397214457805, -0.5532660189393093, -0.8276791759721864, 0.0825171619609095, 0.0451088897110918
1731665938.1800000667572021, 1.0242003315041348, -3.2260918178653646, -0.0529351534918402, -0.5532649722779557, -0.8276831497394800, 0.0824861544772594, 0.0451055252398224
1731665938.1849999427795410, 1.0242024963360350, -3.2260891889760224, -0.0529318579964367, -0.5532641012263930, -0.8276869224162490, 0.0824568307736480, 0.0451005966039867
1731665938.1900000572204590, 1.0242047168058936, -3.2260867833422116, -0.0529294275598977, -0.5532633493635175, -0.8276905585102382, 0.0824286498174655, 0.0450946038162242
1731665938.1949999332427979, 1.0242073652530368, -3.2260840020078954, -0.0529268157721881, -0.5532631572075947, -0.8276939309763650, 0.0823993590275572, 0.0450885920541399
1731665938.2000000476837158, 1.0242103048028544, -3.2260809650683697, -0.0529240802743743, -0.5532633452842162, -0.8276971242676441, 0.0823693110460448, 0.0450825669387891
1731665938.2049999237060547, 1.0242136411929990, -3.2260781894276138, -0.0529231683406618, -0.5532640313026729, -0.8277000147833420, 0.0823404085318338, 0.0450738762165097
1731665938.2100000381469727, 1.0242172478177103, -3.2260755912068784, -0.0529234964583690, -0.5532650558814858, -0.8277026993857874, 0.0823122827032670, 0.0450633718902036
1731665938.2149999141693115, 1.0242212382701230, -3.2260723033447807, -0.0529225093800582, -0.5532669471202344, -0.8277047054861579, 0.0822839000592590, 0.0450551387897820
1731665938.2200000286102295, 1.0242254899012724, -3.2260685463666454, -0.0529206276261860, -0.5532694275779787, -0.8277062502221788, 0.0822553404661124, 0.0450484496456843
1731665938.2249999046325684, 1.0242297408839012, -3.2260647725496474, -0.0529186887953076, -0.5532722026029004, -0.8277073985481865, 0.0822283904825964, 0.0450424690061507
1731665938.2300000190734863, 1.0242339911610532, -3.2260609875351136, -0.0529167111755809, -0.5532751776368023, -0.8277082771897344, 0.0822025363304757, 0.0450369704065853
1731665938.2349998950958252, 1.0242386967129118, -3.2260564065837958, -0.0529132450587885, -0.5532786966031499, -0.8277090006023121, 0.0821737188386559, 0.0450330338670046
1731665938.2400000095367432, 1.0242437112167444, -3.2260512850264993, -0.0529087667532587, -0.5532825846130102, -0.8277096182548325, 0.0821428883983696, 0.0450301598704687
1731665938.2449998855590820, 1.0243960643522272, -3.2259970563368263, -0.0543112402034685, -0.5532855237586941, -0.8277108540054358, 0.0821133204708355, 0.0450252591543187
1731665938.2500000000000000, 1.0244001871236654, -3.2259933096964195, -0.0543090740253929, -0.5532878171999741, -0.8277125098471178, 0.0820846134493244, 0.0450189806142708
1731665938.2550001144409180, 1.0244045039537815, -3.2259894345963049, -0.0543069619323522, -0.5532906564931001, -0.8277136462073723, 0.0820572142974337, 0.0450131414286589
1731665938.2599999904632568, 1.0244089523461701, -3.2259854725283938, -0.0543048867098809, -0.5532938665730669, -0.8277144291220202, 0.0820307067425136, 0.0450076014375051
1731665938.2650001049041748, 1.0244134850837137, -3.2259815756921837, -0.0543032304128439, -0.5532973185414106, -0.8277149624288045, 0.0820052506268226, 0.0450017459216843
1731665938.2699999809265137, 1.0244180747878835, -3.2259777235742328, -0.0543018590690592, -0.5533009345700822, -0.8277153258486191, 0.0819805115718221, 0.0449956762546169
1731665938.2750000953674316, 1.0244229218079812, -3.2259735177001740, -0.0542999598416794, -0.5533048935225003, -0.8277155394413728, 0.0819546608087793, 0.0449901560682982
1731665938.2799999713897705, 1.0244279432992087, -3.2259690717363636, -0.0542977016523001, -0.5533090850345819, -0.8277156510092530, 0.0819280560817681, 0.0449850099386993
1731665938.2850000858306885, 1.0244323110684030, -3.2259656556791612, -0.0542972117712476, -0.5533121856808930, -0.8277164165450502, 0.0819035336758458, 0.0449774402368955
1731665938.2899999618530273, 1.0244362340047475, -3.2259629401889982, -0.0542979244260057, -0.5533145442057954, -0.8277176266012485, 0.0818804292947574, 0.0449682230295520
1731665938.2950000762939453, 1.0244400518761074, -3.2259602243832299, -0.0542983788961704, -0.5533171128109921, -0.8277184463384490, 0.0818592151233589, 0.0449601508111319
1731665938.2999999523162842, 1.0244437979752914, -3.2259575086091519, -0.0542986577250609, -0.5533198240080260, -0.8277190005411457, 0.0818392880818161, 0.0449528578530390
1731665938.3050000667572021, 1.0244475208025403, -3.2259550324734403, -0.0542996628626380, -0.5533225568881044, -0.8277194674240558, 0.0818205440067473, 0.0449447423453266
1731665938.3099999427795410, 1.0244512275544424, -3.2259527194834052, -0.0543011618154961, -0.5533253042527999, -0.8277198747912179, 0.0818026059115573, 0.0449360680882904
1731665938.3150000572204590, 1.0244553719169565, -3.2259498352483007, -0.0543018625454882, -0.5533286914954146, -0.8277199476347287, 0.0817832107840469, 0.0449283194587400
1731665938.3199999332427979, 1.0244598134820704, -3.2259465628488879, -0.0543020203107687, -0.5533325134135985, -0.8277197928880420, 0.0817628263589367, 0.0449212008584512
1731665938.3250000476837158, 1.0244650479596655, -3.2259426914164018, -0.0543021572037991, -0.5533372957968592, -0.8277192380935364, 0.0817403207372167, 0.0449134716521851
1731665938.3299999237060547, 1.0244708213135958, -3.2259384129359123, -0.0543022797727826, -0.5533427308202107, -0.8277184110539705, 0.0817163741328101, 0.0449053276272310
1731665938.3350000381469727, 1.0244766084644774, -3.2259343929119915, -0.0543032804184618, -0.5533479608394530, -0.8277178357069923, 0.0816921545597136, 0.0448955517923949
1731665938.3399999141693115, 1.0244824045910077, -3.2259305490039920, -0.0543048781485643, -0.5533530508361780, -0.8277174313877309, 0.0816677512724317, 0.0448846667504133
1731665938.3450000286102295, 1.0244877021543368, -3.2259269793967871, -0.0543061536612850, -0.5533573700420880, -0.8277175154407038, 0.0816433562396364, 0.0448742468984140
1731665938.3499999046325684, 1.0244926603729574, -3.2259235965158615, -0.0543072098698022, -0.5533611646105890, -0.8277179315631786, 0.0816189675862119, 0.0448641438093575
1731665938.3550000190734863, 1.0244980452716419, -3.2259197023239405, -0.0543076364810043, -0.5533658424298552, -0.8277176664612225, 0.0815947959875790, 0.0448553043421916
1731665938.3599998950958252, 1.0245037207382690, -3.2259154601791642, -0.0543076348580586, -0.5533711211228205, -0.8277169379413418, 0.0815707700810915, 0.0448473234503367
1731665938.3650000095367432, 1.0245093676411126, -3.2259111543173047, -0.0543073544486168, -0.5533764624363785, -0.8277161043984861, 0.0815470496296323, 0.0448399379738220
1731665938.3699998855590820, 1.0245149955259834, -3.2259068048533348, -0.0543068843399567, -0.5533818465820721, -0.8277151992674000, 0.0815235350168493, 0.0448329567784815
1731665938.3750000000000000, 1.0245209342932122, -3.2259020186833136, -0.0543057452027038, -0.5533874506233443, -0.8277143745979553, 0.0814975439250238, 0.0448262636263642
1731665938.3800001144409180, 1.0245270848333572, -3.2258969352914164, -0.0543041508061119, -0.5533932042628503, -0.8277136044134396, 0.0814698664746424, 0.0448197657424869
1731665938.3849999904632568, 1.0245329688964635, -3.2258927021907740, -0.0543046849728609, -0.5533979695901750, -0.8277137680196301, 0.0814415980169987, 0.0448092802514776
1731665938.3900001049041748, 1.0245386723171790, -3.2258890469418495, -0.0543066666966734, -0.5534020629427673, -0.8277145663579419, 0.0814129253427479, 0.0447960819348082
1731665938.3949999809265137, 1.0245448699797970, -3.2258850004727897, -0.0543085759063848, -0.5534068579052110, -0.8277149778114553, 0.0813834489443623, 0.0447828021452876
1731665938.4000000953674316, 1.0245514042742363, -3.2258806876776940, -0.0543104358084831, -0.5534121301057024, -0.8277151259089580, 0.0813534235837347, 0.0447694657617477
1731665938.4049999713897705, 1.0245578928135932, -3.2258762928645890, -0.0543119149038982, -0.5534173627115048, -0.8277152904778454, 0.0813231735131113, 0.0447566979163463
1731665938.4100000858306885, 1.0245643507025095, -3.2258718419936061, -0.0543131349938443, -0.5534225684932591, -0.8277154660521792, 0.0812927681803150, 0.0447443156381841
