#timestamp, tx, ty, tz, qx, qy, qz, qw
1731579427.0000000000000000, 0.0688271276169395, -0.2987002782909831, -0.0909807900424903, -0.7139537509424182, 0.7000462751592985, 0.0045516275864896, 0.0135844336340294
1731579427.0050001144409180, 0.0688265235557806, -0.2987003072931299, -0.0909811517957540, -0.7139530787064579, 0.7000469523325767, 0.0045521530101520, 0.0135846913256728
1731579427.0099999904632568, 0.0688259583501766, -0.2987002654435624, -0.0909817167621821, -0.7139524527711061, 0.7000475763577113, 0.0045529316179614, 0.0135851695424921
1731579427.0150001049041748, 0.0688252736129921, -0.2987000936501064, -0.0909827987555160, -0.7139517426337790, 0.7000482745310936, 0.0045544911466173, 0.0135859900862735
1731579427.0199999809265137, 0.0688245335181817, -0.2986998616343066, -0.0909841203151801, -0.7139509935132473, 0.7000490070224442, 0.0045564125239858, 0.0135869692444056
1731579427.0250000953674316, 0.0688232916832029, -0.2987001344302888, -0.0909841641006530, -0.7139497949073123, 0.7000502441112834, 0.0045571127674584, 0.0135859778729401
1731579427.0299999713897705, 0.0688218173784738, -0.2987006411836672, -0.0909836156297908, -0.7139483880464970, 0.7000517149900556, 0.0045572469686925, 0.0135840732240732
1731579427.0350000858306885, 0.0688201503102946, -0.2987010662417244, -0.0909834811446950, -0.7139466254961967, 0.7000535283594934, 0.0045575454446094, 0.0135831569798041
1731579427.0399999618530273, 0.0688183940107799, -0.2987014533977480, -0.0909835385536002, -0.7139446982031513, 0.7000555003442841, 0.0045579200426996, 0.0135826989295050
1731579427.0450000762939453, 0.0688170033264702, -0.2987019343663059, -0.0909830113970571, -0.7139432267474491, 0.7000570263300244, 0.0045576550369832, 0.0135814818031012
1731579427.0499999523162842, 0.0688157822039608, -0.2987024587802828, -0.0909822133285176, -0.7139419666766467, 0.7000583454832904, 0.0045570935956483, 0.0135799129246381
1731579427.0550000667572021, 0.0688149147546081, -0.2987025867251245, -0.0909824493785632, -0.7139409347697806, 0.7000593899564233, 0.0045573241068438, 0.0135802426663746
1731579427.0599999427795410, 0.0688142112967971, -0.2987025308952146, -0.0909831647299825, -0.7139400086898435, 0.7000603070397445, 0.0045579216714225, 0.0135814524040021
1731579427.0650000572204590, 0.0688129593376903, -0.2987027460356635, -0.0909834053101760, -0.7139387210819141, 0.7000616242638702, 0.0045586613369875, 0.0135809933277179
1731579427.0699999332427979, 0.0688114532329469, -0.2987030867512396, -0.0909834258156186, -0.7139372659923000, 0.7000631268583902, 0.0045594668210741, 0.0135797607858498
1731579427.0750000476837158, 0.0688098474550822, -0.2987034590972619, -0.0909834178322396, -0.7139356800364838, 0.7000647628658746, 0.0045601979906101, 0.0135785551026812
