#timestamp, tx, ty, tz, qx, qy, qz, qw
1731591382.0000000000000000, -0.0738186696376987, 0.2974012409513349, -0.0754077378980878, -0.6865750386681728, -0.7262509159357002, -0.0001709379073748, 0.0342679757293224
1731591382.0050001144409180, -0.0738220075678046, 0.2974001198656269, -0.0754086998157742, -0.6865692479193437, -0.7262567165729789, -0.0001791401977356, 0.0342610179780480
1731591382.0099999904632568, -0.0738256453204836, 0.2973988992996335, -0.0754097423231586, -0.6865625714125995, -0.7262634379556259, -0.0001899915500069, 0.0342522718575703
1731591382.0150001049041748, -0.0738299771519346, 0.2973975480769531, -0.0754105152575676, -0.6865551738384110, -0.7262708066481294, -0.0002004520783362, 0.0342442477702340
1731591382.0199999809265137, -0.0738355763768911, 0.2973959583339869, -0.0754107956869829, -0.6865464601938323, -0.7262793570095927, -0.0002101971106907, 0.0342375436359858
1731591382.0250000953674316, -0.0738423824512918, 0.2973942824040824, -0.0754099613324899, -0.6865367781060905, -0.7262886804872098, -0.0002183608998587, 0.0342338607576469
1731591382.0299999713897705, -0.0738513922878260, 0.2973924492005114, -0.0754070906603464, -0.6865253283919970, -0.7262994151794178, -0.0002236347033114, 0.0342356973613243
1731591382.0350000858306885, -0.0738608741780234, 0.2973904003107681, -0.0754046160214616, -0.6865133922553044, -0.7263106217739208, -0.0002280957557216, 0.0342372739104854
1731591382.0399999618530273, -0.0738712170964798, 0.2973879578924237, -0.0754028652016671, -0.6865005693027091, -0.7263226890511337, -0.0002310715382614, 0.0342383749983963
1731591382.0450000762939453, -0.0738818628272222, 0.2973854431712604, -0.0754010649277935, -0.6864871269377144, -0.7263353762681070, -0.0002354041593953, 0.0342387253727650
1731591382.0499999523162842, -0.0738930603658081, 0.2973827969628890, -0.0753991745473730, -0.6864725549517865, -0.7263491944187457, -0.0002422149519371, 0.0342377043202792
1731591382.0550000667572021, -0.0739035113693925, 0.2973803380443088, -0.0753973585550621, -0.6864585648333186, -0.7263625138356046, -0.0002506495723672, 0.0342355726722024
1731591382.0599999427795410, -0.0739125972774295, 0.2973782220528423, -0.0753956786925124, -0.6864456398047027, -0.7263749206388258, -0.0002620494979206, 0.0342314123300886
1731591382.0650000572204590, -0.0739209545788490, 0.2973763019227530, -0.0753940124236658, -0.6864330578838717, -0.7263870828264242, -0.0002762607001396, 0.0342255259585678
1731591382.0699999332427979, -0.0739279797948022, 0.2973747401653455, -0.0753923711889580, -0.6864211045836961, -0.7263987966749575, -0.0002956055940719, 0.0342164870874409
1731591382.0750000476837158, -0.0739346788405533, 0.2973733610897457, -0.0753903007101179, -0.6864095874465256, -0.7264100639696811, -0.0003151287810128, 0.0342081557366915
1731591382.0799999237060547, -0.0739407810227517, 0.2973723160956275, -0.0753874464845069, -0.6863988692525916, -0.7264205143345327, -0.0003349747395046, 0.0342011174472513
